global_problem_id,source,model_name,CompStatus,CSRBinary,TestsAvailable,ValgrindStatus,UBStatus
LC_2965,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1433,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3386,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_852,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_471,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_209,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1216,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_118,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_689,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_72,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1984,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_972,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1420,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3498,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_984,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3340,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1380,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2177,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_474,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_39,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_63,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_920,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1366,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_220,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_289,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_945,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2575,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3138,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2134,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2125,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1143,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_119,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2956,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3232,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1267,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2131,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_51,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1201,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3034,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2263,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2548,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_465,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3219,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3040,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1442,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1553,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1009,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3105,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2412,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2024,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2156,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1434,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2141,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1228,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3496,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_452,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2750,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2531,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Undefined Behavior Detected
LC_76,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3304,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_953,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2354,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_893,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2128,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_120,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_762,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1638,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1658,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2815,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2450,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1848,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1260,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2165,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_892,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3072,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3466,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_718,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3446,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_128,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_529,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3393,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3253,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1604,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_815,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1758,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1320,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Undefined Behavior Detected
LC_733,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_492,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2602,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2654,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2983,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1064,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2070,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3449,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_231,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_318,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_3456,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2730,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1200,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3457,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2274,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_728,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1036,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2743,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_1991,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_313,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1568,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1139,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_554,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2908,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2086,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3003,LeetCode,openai/gpt-oss-120b,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_661,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2094,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3379,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3187,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1365,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_54,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2806,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2266,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2430,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1945,LeetCode,openai/gpt-oss-120b,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1860,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_805,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2949,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1897,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1053,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1521,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3134,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_605,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2124,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_397,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2432,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1946,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_77,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1595,LeetCode,openai/gpt-oss-120b,Pass,1,1,Timeout,Pass
LC_859,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2319,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3381,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_56,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2172,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_418,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2150,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2800,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2614,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_48,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_29,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2195,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1550,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_899,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1351,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2138,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_483,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3168,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_59,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1182,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_73,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1219,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2607,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1659,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_327,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1794,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1220,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2168,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_939,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2079,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_656,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3355,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2376,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_790,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2174,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_361,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_491,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3458,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1016,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2968,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_858,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2309,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2588,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_458,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2214,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3021,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3272,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1573,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3428,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_827,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1313,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2340,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_254,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3178,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3160,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_849,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3211,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_390,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2586,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1657,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_79,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_60,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_560,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_81,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2414,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1451,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Undefined Behavior Detected
LC_833,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1828,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2598,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_902,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3259,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_338,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_213,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2347,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1300,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_166,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2950,LeetCode,openai/gpt-oss-120b,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2267,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2716,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_3500,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1033,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3254,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_89,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_233,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3070,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3363,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2106,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3382,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2209,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3097,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1852,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2768,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1637,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3376,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2215,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3014,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3189,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2256,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_533,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1681,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2852,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_441,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3036,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_812,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1685,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1567,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1937,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3490,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1966,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_717,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1417,LeetCode,openai/gpt-oss-120b,Pass,1,1,Timeout,Timeout
LC_2373,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2845,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2912,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_46,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3325,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_2169,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_190,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_433,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_324,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2323,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2303,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2943,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1360,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1672,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3480,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_634,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1414,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_357,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1893,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_823,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2404,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1329,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_171,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3472,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3483,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_315,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3148,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2167,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1153,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
